кымэңыянвэты	1
нынанқатқэн	1
тапъянва	1
эвлың	1
о'мйъаяқмылыльын	1
нэрмэтури	1
қалялвынвэтгавык	1
ынкыръим	1
нэнвытрынтэтын	1
о'мрыңарагтыэ'	1
ң|эвъэнэ	1
энмэчевын	1
йъэлгытомга	1
рыпиркылевнин	1
нинэтиңуқин	1
йытоолқыл	1
ротванвык	1
ныравэтгавңықэн	1
и'рэпиқытъым	1
ңавынъёнвэты	1
начечавыңогъан	1
нэквэттылеқинэт	1
майңычавчывакрээн	1
ңэвыскэтынңэльын	1
қитпэквъи	1
кэңисқукин	1
мэмылрэтльо	1
инэткук	1
нэрмэқин	1
а'тчак	1
нымэсқылқылетигым	1
эръэмпэи'оққаматкынык	1
лёңынтаңынқамэтвава	1
инъэлкыи'	1
нырэқытъулюйгыт	1
тыгтыгыт	1
рэквэвинэңу	1
нынъетъаңавқэнат	1
вайңыэ'	1
рэлкукин	1
нилюльысқивқинэт	1
мэмылётагын	1
қэймэкви	1
гэнтылин	1
вакъойгот	1
ройыръыкэн	1
тыраръынтоёпаты	1
гэпипигрултылин	1
нинэгитэсқивқин	1
амноныңқач	1
мимыл	1
тэңэмңинқэй	1
о'раралкогты	1
рэңэтынэт	1
рыпыткэвнин	1
нэргыръоқэным	1
инэнйыръын	1
нытэнъэқин	1
чотэты	1
мэрэтгъэк	1
чеңыл	1
ымгалята	1
ныквутқинэт	1
ночгъан	1
э'вчайвэты	1
ңыръырыгьёлявъёлқылтэ	1
лыгилыңэ	1
амымляткэгты	1
лыгуқэлю	1
тытлынолыңкы	1
эрмъэгтэкин	1
гэнинъэйвылинэт	1
ныйитръуқин	1
ыңэнанма	1
ныгитэнин	1
галяйвыңңоленат	1
тэлпык	1
вычготтықагтэ	1
тагратьян	1
ы'ттъин	1
нывулқытвичычеқин	1
қымэлынан	1
нъыгаляркынат	1
галгэқамэтвальатлен	1
амрарачвыңңа	1
ңээккэқэйыкрыягнавкы	1
тынэсқынэым	1
рыпэңы	1
эвлытъылёвмэч	1
нынынтоңаткэн	1
гапамъяма	1
тырэнитлинңын	1
мэглетыткома	1
экэвкииркыт	1
мынинъэтэнмык	1
пэрэё	1
тэйңэтлықылю	1
мытынтынэт	1
ныкувлюкэтқинэт	1
мынытлымык	1
нэннэтэ	1
амракопрантыванңа	1
налвыльэты	1
ампамъяльын	1
нэнавалёмқэнат	1
нырагтытылякэн	1
нытивқин	1
нинэвириңқин	1
'ы	1
эмъыттъымқэй	1
рилгиннин	1
ык	1
ңааккақаеты	1
уқэлю	1
ынанъяалеңқач	1
горатвайгым	1
тэнмавкы	1
аканраткэгты	1
танңынотак	1
лыңысқивнин	1
игынэмэ	1
гантаткынавленаттантэёлгыт	1
гынмылкинэк	1
нырагтытыляқэн	1
қытлепгытык	1
мэрэгтываэ'	1
начаёквынаймавын	1
тэгныйыркықин	1
наймэа'н	1
нытэмъюңйивықин	1
пэлқумрэкин	1
ныгитэқин	1
нывйитвыгъэн	1
қытчагъат	1
рымъэйңэнинэт	1
рытгылявъё	1
кыевинэңу	1
таңаймэты	1
қынатвыгынат	1
инээнңэткинэт	1
мыркучьын	1
мытынмын	1
қынвирив	1
увичвинэңнэнэнэқэй	1
кыргысқык	1
қымэлгынан	1
эмчемэнин	1
тагнымытвальэты	1
ныръэчумкэтқины'лык	1
тыттэтвиритык	1
араткэгты	1
ротэвык	1
гытомытылгыркын	1
нықамэтвагъаным	1
чичиккэннин	1
лыпталянэн	1
нытваа'н	1
раңатъёттэ	1
лёнтаароңа	1
тылымңэнаа'к	1
торгалятыляльэты	1
нинэнитлитигыт	1
тычимгъуркын	1
тақъэвкы	1
рыйылгэвқэвыт	1
йъилгын	1
увичвэтыльын	1
ныткоочгыткоқэнат	1
ыннэнъют	1
қытвимич	1
каргатгъэ	1
йыпэк	1
қыркылеркыниткы	1
нынэнчиқинэт	1
этъоныкэт	1
ынинэльыт	1
эрэңэткэ	1
ынпыначгылгықай	1
уққэмэчыкуым	1
қыетгытык	1
арагтыка	1
этлепкыльинэт	1
о'ракаңэсқогты	1
нықаальатқэн	1
нытавэмэнңыяайгым	1
ээгмытқылқылю	1
орвыкэнат	1
тэквэтык	1
қаальатынвыкым	1
қэңульын	1
иңкылтык	1
ы'ттъылқылти	1
тинимтильыт	1
тытымңэвык	1
таңгэчевкы	1
аръыръаткэггы	1
ачгэвэтгавка	1
гагалгойгыт	1
eп	1
митъэлыгиым	1
элкытвама	1
гэнэквэвлин	1
ныгытъэтигым	1
нинэричитқин	1
ынанчиқай	1
нақамэвын	1
ныгытъэтқин	1
гармагтыленат	1
вэтгавыльык	1
пычамгымнан	1
чыгайқаврыткатгъат	1
ымыралкоггы	1
қолеа'ачека	1
кырвэнтоолго	1
қъаляёгэ	1
эмнуңкин	1
рытылянаңалгавкы	1
тэлвэңавмычвына	1
мэтъарвыткольыт	1
гэлгинтэңытвэтлин	1
гымнанчиниттырэтэръэңы	1
нинэрэнмэйңэвңықин	1
қыликэтык	1
қоратъол	1
нақамунмыкапэракыльэнаттымкычьыт	1
қулигйит	1
нырэпириңқин	1
мыргонтанвэпы	1
чимгъуркын	1
тэмъюгнин	1
нинэнмықин	1
ңэвъыттъықэгтиганрылпырленат	1
виинқыннэгын	1
ачьэқ	1
ынанчевтыгыткачьын	1
гатчьатлен	1
увалягты	1
у'рэтыркыт	1
тыръарэгыт	1
миңкэкыльин	1
тапкантак	1
энаматыльыт	1
найылгавқэн	1
мыргыръилеплыткук	1
тыляройвава	1
тыңэи'	1
чепъаёчгык	1
лыгэкоргаквъэ	1
эмыгэчыку	1
энантомгавыльын	1
нэтлеэтқинэт	1
аратыльэты	1
тыкэтъон	1
эмтэйпынэнаттэючгықэгти	1
мытйъачеңқачетыркын	1
аярака	1
эмвэннэтэ	1
вылгыналгыт	1
гумэкэтлин	1
рыйыгытурэвэ	1
пэпэқылгыңыттыңңогъэ	1
элқуткэ	1
рапаа'левлевэтык	1
гамгарагъет	1
рычимгъунңэвнин	1
пынлывалёмгъэ	1
пынэткунин	1
нинэтэнтиқин	1
ванэвэн	1
нытъылёңэтқэн	1
орвытрэтъёлгын	1
наранмыткомык	1
нытвэтытвақэнат	1
йычгыгыргыльын	1
эмвулқытвик	1
ганытляпылмаватэгыт	1
ныёо'қэн	1
чичевнин	1
гаёлен	1
пынлыльэгым	1
нымэльэвқэй	1
кыплёйгым	1
э'нқэтыльын	1
тимтиңыльын	1
варэт	1
тырэтэңынынлетэвңын	1
мытлыңъоравэтльата	1
ильуткульын	1
нэнйылгэтын	1
мылельын	1
э'қэльын	1
нэмэвытвыттэ	1
нымэйңытэлгэтқин	1
қунлелюнин	1
ныйылнин	1
пэкулылқылти	1
этьпқун	1
қинэлгыги	1
йыльёттэ	1
қамэтвасқэквъат	1
гэмгэнымнымыгйит	1
нықамэтвачақэнат	1
э'қэльымкэ	1
торъанэлёвъаныт	1
а'ляқоймарыкы	1
кэңиқытъулти	1
қынмыгын	1
ымыльояанаң	1
мытлынъёт	1
рывытгиңэвнинэт	1
эмкыкыльинэт	1
қытвыгыткы	1
эмлейвыткутэ	1
о'мрыңан	1
қамэтваңңогъат	1
гытлирэльэтыльын	1
нэнарэрэгым	1
рыльататъёлқыл	1
ниилқэтқин	1
лыгилвэт	1
пойгъэңыткынэты	1
оок	1
нэлетвықин	1
рыгьёлгычыкогты	1
элгытараңгъэ	1
милгэрыткук	1
рирвэвнин	1
эвынвы	1
умқъым	1
лыгэтаңыргыльын	1
ровтыльык	1
вээмыт	1
утъэк	1
қутгъэт	1
қути	1
элеңитыльыт	1
тэнъивңичгын	1
нъытвэтчагъан	1
тынмычвынпэчыкаквыт	1
атвальатка	1
уңыльунинэт	1
мынчейвыткуркын	1
тынпынэн	1
тэлвэничичевэ	1
выткунэргыръочычақэн	1
о'птытъар	1
йымнэнкэрқай	1
ротъымэты	1
гурэгынтэвыльэтлин	1
қильуткуркын	1
вальыморэ	1
рыкалыровъёттэ	1
инэннынэчьувкыльинэт	1
итчуттуут	1
турвъильын	1
мэтчымче	1
нылпынрэгым	1
рачвынтомго	1
нэрэнльэтэтгым	1
оттыкойңықай	1
лёгнатва	1
гэқысқычевлин	1
мэңиным	1
этъывэрэткэгты	1
ягыркааплыткок	1
нунъэмъульытым	1
рэгынринңынин	1
ыннанъоравэтльальын	1
нинэльулқылынпықин	1
гэкэңвыргыргыльын	1
ныткивигыт	1
агтыкыкваткыльэн	1
рывэлынвык	1
нэнантавқэн	1
гавопқанэлёйвылен	1
эквыеқаеквэткынгыпы	1
очыткогъат	1
гэлгийыркэвлинэт	1
чимычвиткут	1
эккэтэым	1
егъентонэн	1
лыгэтаңавэръэпыгъат	1
эмчекыльин	1
нычелгыпэрақэн	1
нэйитъэтыркынимык	1
гэқэвильэтлин	1
гэгынтэвлинэт	1
гытканымчавык	1
нинэтэнтэйкықинэт	1
лылепгъэт	1
томгатгъат	1
восқыгэңэты	1
оммаанма	1
кыкватчемэръатгъэ	1
гымрақ	1
рытрэльулқытльэн	1
кытгана	1
ңойңынкылватыльын	1
налпынрымык	1
кыпчытконэн	1
вылгилин	1
а'тавмыкоргычьаркын	1
эрмэтвигъи	1
мачамкытгынта	1
вулқытвильын	1
мэмылаймаққай	1
қэюунэлгык	1
нинъэйвынин	1
рывинрывылгэ	1
чеңэрым	1
тыпкиргъэк	1
қутгъэтым	1
юңэвынрэтгъи	1
ыпъэтэ	1
тытэтэйңэнңын	1
тымычвынпэчыкавык	1
о'раторыкагты	1
айвэңңоонкэн	1
рымагтыэ'	1
галяэ'	1
қолеқлявылгыпынэнэнэтнъыегтэлынэт	1
ягыркаальэн	1
тыплыткуэ'к	1
нинэтрыткуқинэт	1
лыгэпэтыэръықай	1
қолейңын	1
а'нэлёк	1
қитыкултэт	1
мынынтэнмавыркын	1
нывъиқинэт	1
гақачайыръыма	1
нэчвиткун	1
рыръэлевэ	1
нэналпынрыморэ	1
янрачечава	1
мачгыто	1
авынральык	1
ы'ттъынльэтэтыльын	1
налгықонайкэн	1
'аматкынык	1
восқычгатык	1
вэкэт	1
тытэқэмэңгыт	1
ромэглетыркын	1
тэңэвиръыльыт	1
чаманытэвиръылқылңықинэт	1
рылильыт	1
тэркывтыт	1
рэқэтвыткуңыт	1
ныпэрқытвақэнат	1
галгата	1
римэннин	1
аягнакыльэн	1
лылетъыле	1
қаа'ровты	1
нанқык	1
левлевэтыльылқыл	1
торгырголятык	1
мэйңэтыльыт	1
рыльуңэннин	1
о'раңқаңқачагты	1
ралянтавнэнат	1
ыттыннамгогъэ	1
тытльыттъыёча	1
қинэвинрэтгытык	1
въирэмкык	1
мыныгтыгъэн	1
тэргыръоркын	1
ы'ннугъэн	1
нэнанкамагравқэнат	1
эвынқыликэтыльылқыл	1
мэнқокэнайгыт	1
раноңңоңыткы	1
пэңкон	1
қынвэтмытчемгъоңңомык	1
нырамңылёңэгым	1
эплытылгыкыльинэт	1
ныгтамқэнат	1
гынунэтык	1
пойгыт	1
лёльоқагтэ	1
колтагты	1
ы'вэқучитэ	1
гэнкылвэтлин	1
иниргиңэтгъи	1
э'йңэчьивыркын	1
каңэсқоңқачкэн	1
тымңэквъат	1
уттинэң	1
ёа'нма	1
инэльукыльинэт	1
янотгъэ	1
энанватык	1
кымиңэтэ	1
энчикукэ	1
нэйвэтигым	1
раггыэ'	1
рырынгиивнинэт	1
гэчевнымэты	1
айпыма	1
гатвайгым	1
тэйкэквъи	1
уңыльунэңэт	1
ныпирқысқивқин	1
тэңэтъымынлывэткыльигым	1
ынкъаммыгтумгыльугатваленат	1
мэңкъамқамэтвама	1
риниквъэ	1
қакачетгын	1
қывылгықаңокэргыпгэ	1
инэльук	1
лёвычьата	1
тэңычьу	1
э'ңвэнатыңогъэ	1
энайыръыйпама	1
пэтыы'ттъымлявыт	1
ръэйипгэватқыльын	1
рэлкун	1
левтыйигйит	1
ягыркаальыт	1
рыъягыт	1
кыкватвэтъыт	1
гэтэңъигигэтлин	1
чимыльықэе	1
ңавтыңыркын	1
чьэчеңэ	1
вэгылкуткунин	1
нэнанвакъовқэн	1
рэгилеты	1
льалягмачы	1
лыгикиткит	1
рилюткуйвынин	1
рэпалгытъоля	1
нылгэчемгъотвақэнат	1
копрантыватык	1
гинэнинтыткулин	1
итъылқыкыльин	1
энаальын	1
гувэрантайгым	1
нэнчывинчыгъэн	1
гэрмэвлин	1
кыкватқоратъолтэ	1
лылепыткук	1
пыкэрыңоқаатык	1
гакытайыръынтолен	1
ёңавъёчгын	1
нъэлльэт	1
айвалгыпы	1
гантымңэватлен	1
нырамэглетқэн	1
нъарэнэнат	1
ы'ттъынтавыльыт	1
ипъэт	1
тайкавыңогъат	1
пычкытэ	1
таръэнңычьата	1
элвэқуликвъи	1
ымыгымтыраченрыгчавы	1
тыкоргавык	1
гэңирэнрэвымрэвулин	1
рэпкирңытым	1
нытантапъагнэнат	1
туррэмкыльигыт	1
ганмайңавъёчен	1
мэтивэтыльын	1
нычимгъунңэн	1
мэйңычьэлюкэльыт	1
нылгинқэвивқин	1
ы'ттъыквотанма	1
рыгъюлевык	1
гуткучитлин	1
қамэтвагъатым	1
ныгаглыпъантақэнат	1
қуллеқэйым	1
рыпынчичьэвнин	1
рыннольа	1
мытылгын	1
рэқыгъи	1
пылыткунинэт	1
нинэтэңыгйипқин	1
ыпаттъыльыт	1
инэтрилнинэт	1
тачайвэвыплыткок	1
тытлықайым	1
тыңачьэпы	1
лёвык	1
мыргок	1
ымыльоргэн	1
тылгыркынигыт	1
кычимэтъулти	1
мытлёчетык	1
ринтык	1
ңэвысқэтин	1
қырэтгын	1
рыйычгытурэвнинэт	1
тылельын	1
гэнльэтэтлин	1
льэлеқкы	1
пэтыгэлыткынкэнтинтинти	1
нинэнэлкықиным	1
тиуйгын	1
қынуркынэт	1
таңамыныкайпы	1
таңамгымнан	1
рэеты	1
ринъэтэнңык	1
нымэйңықылгилюқин	1
ринэнрулылтэвы	1
ытръэчэквынэңаянвыт	1
нынэңъэлевмури	1
чымгыргыльыт	1
тэңпэнинэмил	1
мыпэлячгатгыт	1
ыпаттъатыльыт	1
ңыраткынык	1
гарэңамъятыңоленат	1
таңычьыгыргыт	1
умқэрэмкык	1
вотытвальын	1
ы'ттъык	1
ваамйынройгыңқач	1
тэңимыръэнут	1
рытаалгылявнэн	1
ңэнкунынъёпатытвақэн	1
мынъынқааральоңавынат	1
тъакынлыватыркын	1
ититыльыт	1
лывэгыргыт	1
қэналпынрытык	1
а'таквынан	1
о'лялёқынтэ	1
йытыйгот	1
кавтычгок	1
энмэчьым	1
элвэльинэт	1
утъымык	1
энапэлятык	1
ңавъаннотагты	1
валёмыңңонэнат	1
эмыгэльыт	1
рэмкыльэтык	1
пыгыпгыңңольын	1
элкылнин	1
мыпипиқылгыгилигъэк	1
ратагнэты	1
мынымңылявысқэвын	1
уқэлюы'нылгынэт	1
найъоңногъаным	1
қэвъяёэ'	1
мырготкэта	1
рытэ	1
ынңэнрак	1
э'нқэвкы	1
қымңылёгын	1
мэмылмытқыт	1
гакытгынтыйъолен	1
чотгэңкы	1
ныкопрантыватқэн	1
мэлрилыръуңыльын	1
нымэльэв	1
въильырэмкык	1
қутинэңу	1
энанъотавыльын	1
қыткикви	1
рэнэтыплыткук	1
қынуретыльыт	1
таңамынқэн	1
гарынгыпатлен	1
эмылгык	1
қытыркын	1
нытанпэрақэн	1
талвалывавтагнэты	1
а'қанотагче	1
ныгагчыръоқэн	1
а'ачекым	1
ныпэгчиңэтқинэт	1
мэлеквъиым	1
нынукэинэт	1
нэйпэгъэн	1
вайыпаттъылқыылңытальыморэ	1
эвнэтгивылтэткэ	1
лёңқамэтвата	1
рамкэты	1
э'ңгыргэпы	1
эръуи'	1
чывэткоот	1
илетыльэтыркын	1
о'ръыттъыёлягты	1
нинэнкулюмкыльэвқин	1
қынвэтэвын	1
рээты	1
кымгытчывэпыт	1
кычьымэквъи	1
рыкэгытрэвыркынинэт	1
нытомгаркынат	1
ныңавывъентоқэн	1
ңырақ	1
вакъотваа'т	1
маравма	1
нэнэквэтэвынэт	1
нылгэчачопыткыръоқэнат	1
қ	1
ивгъэт	1
таңавъеткынка	1
гытэңъяальын	1
ынңиным	1
гэнатыёлен	1
тэнңыткуэ'т	1
нылгинывэймэнқинэт	1
эръэтъул	1
мэйңэтгъиым	1
рэвээннин	1
кынмаңқачормылгата	1
ныпириқин	1
кыёпатгынат	1
гагчывэнпыгъэ	1
нэнапэляйгым	1
рэқитывъиңыт	1
рырачвыңавнэн	1
ымыйпа	1
тытлёмма	1
нытутъэвқин	1
ролвыё	1
чамапагтылгылқыля	1
патгыргэпы	1
мытқэмиплыткумык	1
ңотыңкэнат	1
кивийгут	1
онтыёт	1
чеэтаръома	1
очнэнтумгынынэ	1
тырэңэвынъюңын	1
вэтгычемгъольын	1
гэнпэвлинэт	1
қагнавъёттэ	1
эгмиңыкэ	1
йытоо	1
тотъэты	1
тэмтэңымгогъэ	1
қымайңычемгъотвагэ	1
эээй	1
рыпъавъёт	1
гантэргыръовлен	1
нылгичьэчеңэтқин	1
ңинқэгтумгэ	1
вагъатым	1
мытъымпэңэтыркын	1
нэнэнатыёқэн	1
қыкырвэнтогэ	1
тэңгитэнин	1
ы'тлён	1
нанңавтыңатын	1
пысқунрэңэвтумгэнңыльынтывичыръуэ'н	1
лыгэн	1
гагтыкоргавлен	1
таңкэттываэ'	1
рунинэт	1
қинэнрэт	1
ымыльонынқэвивқинэттэкичгэ	1
вынвэ	1
кынмэкин	1
нытъаёчачақэн	1
га	1
ы'ттъықэқэгтинъэйңэръуқинэт	1
айытратка	1
аплыкыкваткыльэнат	1
лыгэмъагэлытъолқайыткынык	1
ңалгылыткота	1
нинэнэмкумъэвқинэт	1
гэпкитлиным	1
нэпэютэтын	1
гынникууръыт	1
анықун	1
эвырэргатыкрэмэлеты	1
мынытчын	1
матальын	1
гагтықамэтваленат	1
мыйъээнниткун	1
ңилгыткооот	1
э'чесқивыльын	1
гэгынникуйгыт	1
орвытараңгыпы	1
инэльуйыръыт	1
эмтэгнэвээтээвитқикыльинэт	1
гэңъэлетигым	1
ръэнутранывъёльавңыктаанвы	1
қъэйңэквынэт	1
о'раяалегты	1
а'қанатчыңаты	1
выквыткок	1
тыңавтыңык	1
мынгынлыпъаннэн	1
чинитувикык	1
нычиитқин	1
тылягыргык	1
тургичетык	1
қыпоянтагэ	1
ныватың	1
лёнтачайвэвыльыт	1
тырэплыткуңын	1
опопымачынан	1
вэнлыгиым	1
қайымгойпы	1
илгыы'ттъын	1
ойымпъатъоля	1
вайынкы	1
эмрэлгыңэ	1
ныяакэн	1
нанңъовыркынэтык	1
тинэңңык	1
нылютэқинэт	1
пипикылгықэй	1
чавчыватнықэвиичиқинэт	1
нынутэгчиқин	1
торқонагтэ	1
эмчевэрэнвы	1
оннаигыргэпы	1
нъыръықин	1
нэнэлкын	1
рэнэвңын	1
елгэ	1
лыляянва	1
ръэгъи	1
қэймитгын	1
ы'лтыттатъёлгыеквэ	1
вайчоттагнык	1
галганңэнайпыленат	1
нэнагатгаткоқэнат	1
тыңэсқыниквъи	1
рылгалгъат	1
нарманымлықэнат	1
тыритыркын	1
рынвиленнинчьовыргычормык	1
таңвэтгырың	1
ңаргыннынтықинэт	1
гъурэтлин	1
нотасқычыкойпы	1
ейвэчунинэтчықинэт	1
панрата	1
эчьытъуле	1
ръивэвэ	1
торайколятгъат	1
ныпъан	1
кыттыывээ'	1
ттъықэқэгти	1
қулитгивикпууръуытлёнэ'птэнырэмкичиқин	1
вальо	1
ңэвтумгъывэқуч	1
ы'мпаңгыргын	1
о'мрыңанақынурңинқэйнинэгйипқины'вэқуч	1
нъэптықин	1
кыкватгыткы	1
катамырыгтылянвык	1
чаёквынаймаквъэ	1
энмэч	1
ы'мңытота	1
нэнагтоқэн	1
нынмырговыркынэн	1
рывинэвык	1
палёмтэлнэн	1
гыммылқолгыльэгым	1
тыритгъэ	1
ныңэлқивқин	1
эмгынунык	1
мыргонтагъат	1
йынрыткыныкым	1
ныкымчекоқэн	1
аматэваткэянвыт	1
эмчинъюргэвэ	1
э'лепэтгъитытлык	1
ымы	1
пылитык	1
ынпэвыльын	1
гапэлялен	1
эркыпыльын	1
э'қэлиңэ	1
қоратъолтэ	1
рывыткоңңонэн	1
пиврэркыт	1
тымэмыленаванңатыплыткогъак	1
аңарпэрақай	1
тыленэңэтэ	1
кымгыта	1
мыныгтосқэвын	1
ранкалыровңынэн	1
қолегты	1
мыгнанаянвыт	1
қитуэ'т	1
гэкымъукэтысқычетлин	1
тыгынтэвык	1
тимлюңэтгъи	1
таляйвык	1
рэтлёгъэ	1
ръарқанма	1
мэмлыеквэ	1
таикавынвэты	1
рэңэвтумгэнңыльу	1
малранымчавңыё	1
ивыплыткуи'	1
акватқамэтвақэн	1
нъурэтқинэт	1
ы'ттъилгэтгъи	1
мытқыёчгыт	1
рилқыт	1
вэлетынкы	1
амралымңэнаңа	1
тынанқыпыгтыгъак	1
аманвэтгаваткэта	1
ы'нылгыркынэт	1
ыпаттъылқыля	1
мытыгйипыркын	1
онпыё	1
йыркысқыльын	1
эмгэргэ	1
э'э'тэ	1
кавраэ'	1
рэмгутэннин	1
мальақанты	1
нууқэн	1
тэгничыңқинэт	1
ы'вэқучым	1
а'ачегчыңын	1
амгэвэгты	1
нэрэтынэт	1
амарычгытвальатык	1
тымгэвык	1
кунин	1
ы'ттъытымныкэрэтэ'йңээ'т	1
рыңвэвнинкокақайыткынык	1
тэнгиеңысқивнинэт	1
кэргыпэ	1
a'м	1
нынлетқинэт	1
кыттанңо	1
агтэтқыявкэгты	1
кэгтэгилиңэтэ	1
тытимтиңыркын	1
чьовыргэты	1
нытэмъюгнинэт	1
тэва	1
пыкпык	1
атчыльыт	1
гаегъема	1
мынниэ'н	1
акэркыльықай	1
нэрэтчымык	1
кытгынтырасқэквъэ	1
моллынтой	1
лыгэчьыльыт	1
ы'ръунтэткэ	1
пэлянэнат	1
ңэвъэвйильымури	1
гээглин	1
ныёпыеквэльатқэн	1
льурэн	1
пытляқы'лё	1
ръатчаңыт	1
рыннольыт	1
ченлеқэй	1
ымын	1
қэйымгук	1
нынмэйңэвқинэт	1
ривңытык	1
кынмаңқайпы	1
ракоргавы	1
лыэрачыко	1
мэйңэтыльын	1
нынну	1
ваңэлтатыльын	1
увигмил	1
ваңэльэгым	1
яральын	1
алван	1
мыңъоа'к	1
рагтыльын	1
тыңэсқынныкэттывақэн	1
гъивэвлин	1
қылегральыт	1
эмтэгинңэтыльын	1
мачтаңъянвыт	1
кэлиплекыт	1
талякэн	1
тытаалгылятык	1
ңирэче	1
вэвтывалята	1
ройыръык	1
аёа'тыльатка	1
кун	1
левтык	1
агромавыльэгым	1
епэчгинныппылюқин	1
агмэңыкэянвыт	1
ы'твынпанвэты	1
вынэрай	1
ныкоргыръоқэн	1
тэңэчерикыльин	1
инчьэвин	1
гыныкңэвъэнэ	1
чимиръэтгъи	1
ралкочыкогты	1
гэнынрырэвлин	1
эмнолтомгылқылтэ	1
лылепыльыт	1
қолрыннин	1
палқатратаа	1
мыргонтагъэ	1
қoo	1
ырыгнутэк	1
нъылеркынэт	1
кыкватрэпалгытъолен	1
лымынқоры	1
гытолынкы	1
туринэнинтэтыльын	1
йымэма	1
ныллепыткуқин	1
выквыткынэты	1
йымэнвы	1
чаманыпэгчиңэтқин	1
гантолен	1
выквынэтлетык	1
қэлюққлявыл	1
пыкитчықиквъэт	1
ныквотытвақэн	1
гытоттыт	1
моольийңын	1
қынвэл	1
энйитъэвкинэлгын	1
ганлыплятлен	1
пыгпыгқай	1
ромкавъёт	1
ыныкувикик	1
чаёквынтоа'т	1
қылкытги	1
мынвъимык	1
имымиңкыри	1
коңычгъаачеграмкын	1
тэйкык	1
ляйвыгыргын	1
яңачыко	1
ляйвытконвык	1
гынунэтэ	1
ынкэгйиткинэт	1
милютгилик	1
мачпэтатыльыт	1
валячга	1
ңэвэқ	1
лиңытъул	1
аңъалемъарчыгаглыңын	1
рыянръавнэнаттэючгыт	1
нытэлқэтқинэт	1
пэтывэтъыт	1
а'рэткольын	1
ы'ттъоолпэнрыльыт	1
ченрыгчакватчагъэ	1
токвайпы	1
пиңкучитык	1
тъайъоркын	1
рэмэйңэгъэ	1
нылегъэн	1
валентоэ'	1
мытынтымңэвыркын	1
мынриннитвын	1
ымъанқо	1
гэлгитэнйыръэтлин	1
нэнарайъоңқэн	1
ръээ'куткувнин	1
ңуткэкин	1
чеэтыпата	1
инэнмэлевэтыльын	1
а'рэчго	1
пъупуқыт	1
иквичикэ	1
ңыторатаа	1
лёнъысқагта	1
ныягыркаанэн	1
акоңан	1
иръытвыкэ	1
коргаво	1
ааңқатгъэ	1
пэлятык	1
гытыльықагтэ	1
қуннумэкэквытык	1
гынончоттагныкым	1
каргытқыльота	1
қынмыткогынат	1
рывытконэнат	1
мытпэңъивэт	1
ръэтылқылеты	1
имтиткульыт	1
акңқы	1
гагчавыльын	1
янръатвъыльықай	1
яйвалеты	1
энарагчельыт	1
лымңэвыр	1
йытоёт	1
нинэлгықинэт	1
кыкватъолё	1
нырачвыңынат	1
рыкылвэтыркынин	1
мыткавранат	1
мынымңыляквыт	1
лыгиныннэ	1
эричиткэ	1
кытвыл	1
қачайыръынтакэн	1
ңээккэқэе	1
гэтгивиплыткулинэт	1
ы'лыткынык	1
рэвивыльыт	1
гэвинвэтлин	1
кэттыванэн	1
таңъатавлыгэн	1
қынчыпъыткуквыткы	1
энанвэнаңат	1
тинэнынныңэтыльыт	1
рыпанрэвавнэн	1
нэйъээннинэт	1
лыгиейвэчу	1
нъыръыйылқэтқин	1
увэнтатымгогъэ	1
лыгирвытэтивэтытъуле	1
и'нныпъик	1
яалегты	1
мыниръытвын	1
нынуқинэ	1
авынворвықатвыма	1
увэрайпы	1
чоттагнычыкокэн	1
гынникин	1
қэвиичьыткутэ	1
нэрэтқин	1
ыммэмин	1
турыгмил	1
мыргомкыйңын	1
алгыкэгты	1
пэрэёт	1
йылкыльын	1
тымңэмэңкырэ	1
ңыпэльык	1
тэңкыргысқэтгъи	1
йъарымагты	1
эвъянвыткоқаатгъэ	1
ңуткуқывакъогэ	1
тытэнгыеңынэт	1
опченмынгыт	1
рэмкумъэвык	1
лыгунмытъылльэн	1
ынкъамантокыльэнат	1
такэгынмыңэты	1
ырыткочетымгогъат	1
нықамэтвачақэнат	1
пыкэргыргыңкы	1
ы'нқаплёнмычгатгыт	1
қэналпынрыгэ	1
нырэлевлевэнңықин	1
пылгэттыт	1
ээққэгти	1
қытэңкыттэлетги	1
каатвынвы	1
вытгыры	1
қынвирив	1
ңинқэйейвэл	1
рычымкэннин	1
мэңқокэнайгыт	1
тымңэнотъаёк	1
ныринъэлкыңқин	1
атчьатык	1
рэңылқылти	1
гэнқитэтлинэт	1
қынрагтатгын	1
наналянтатын	1
кэймитыльу	1
ы'ныгтыгыт	1
эчыгэйкыльинэт	1
тынтомгавын	1
қымыргоркын	1
қаалвылё	1
иилгычычеткинэт	1
турыпкитльигым	1
уттыкрынңыткок	1
у'вэқучилқыл	1
илгэ	1
вэннэтыльын	1
нывинрэтынэт	1
вивритэ	1
ампамъята	1
нытэргатқэнат	1
рынэткы	1
ңалвыльыэнарэрыльыт	1
қолерыёрагтэты	1
қыягнагын	1
ратваа'	1
нинэвинрэтйивықин	1
эчгимигчиркэ	1
қыялгытгытык	1
гайқықолема	1
нычачальатын	1
кынмаросқыткынык	1
ы'тынъёпоолгык	1
ы'ттъықэгги	1
аңқальыт	1
қыкынъюркын	1
нывъэнукинэт	1
рилгиннин	1
мигчирыткуи'	1
рыймэтковнэн	1
нэгйипыркынимык	1
ынанийъам	1
қэнатыёгынат	1
